design,sbj,Imb,Loss,FI,PCG
PBD(2),26,0.0,0.0,1.0,0.751523076923077
PBD(2),27,1.0,0.03703703703702925,0.9629629629629629,0.7423814814814814
PBD(2),28,0.0,0.0,1.0,0.7515821428571429
PBD(2),29,1.0,0.03448275862069352,0.9655172413793104,0.7430275862068965
PBD(2),30,0.0,0.0,1.0,0.7515933333333333
PBD(2),31,1.0,0.03225806451613405,0.967741935483871,0.7437935483870967
PBD(2),32,0.0,0.0,1.0,0.7517999999999999
PBD(2),33,1.0,0.030303030303026723,0.9696969696969697,0.7438424242424242
PBD(2),34,0.0,0.0,1.0,0.7513764705882352
PBD(2),35,1.0,0.028571428571431,0.9714285714285714,0.7441399999999999
PBD(2),36,0.0,0.0,1.0,0.7512472222222222
PBD(2),37,1.0,0.02702702702703029,0.972972972972973,0.7443027027027026
PBD(2),38,0.0,0.0,1.0,0.7510315789473684
PBD(2),39,1.0,0.02564102564102337,0.9743589743589743,0.7448435897435897
PBD(2),40,0.0,0.0,1.0,0.7512224999999999
PBD(2),41,1.0,0.024390243902443428,0.975609756097561,0.7449024390243901
PBD(2),42,0.0,0.0,1.0,0.7509761904761904
PBD(2),43,1.0,0.023255813953484673,0.9767441860465116,0.74533488372093
PBD(2),44,0.0,0.0,1.0,0.7511227272727271
PBD(2),45,1.0,0.02222222222221916,0.9777777777777777,0.7456155555555555
PBD(2),46,0.0,0.0,1.0,0.7511456521739129
PBD(2),47,1.0,0.021276595744686214,0.9787234042553191,0.7457340425531914
PBD(2),48,0.0,0.0,1.0,0.7510312499999999
PBD(2),49,1.0,0.020408163265303262,0.9795918367346939,0.7460306122448979
PBD(2),50,0.0,0.0,1.0,0.7511099999999999
PBD(4),1,1.0,1.0,0.0,0.4967
PBD(4),2,0.6638,0.6638,0.3333333333333731,0.5824
PBD(4),3,1.0,0.3333333333333731,0.4434888888889154,0.6083333333333333
PBD(4),4,0.0,0.0,0.8326166666666865,0.70625
PBD(4),5,1.0,0.20000000000003176,0.6660933333333492,0.6640400000000001
PBD(4),6,0.6622,0.220733333333339,0.6661888888889154,0.66485
PBD(4),7,1.0,0.14285714285712592,0.6656190476190703,0.6649571428571427
PBD(4),8,0.0,0.0,0.8324166666666866,0.7068374999999999
PBD(4),9,1.0,0.1111111111110923,0.7399259259259436,0.684111111111111
PBD(4),10,0.6692,0.13384000000000304,0.7326000000000239,0.68224
PBD(4),11,1.0,0.0909090909090978,0.7268363636363854,0.6811999999999999
PBD(4),12,0.0,0.0,0.8329333333333532,0.7077666666666667
PBD(4),13,1.0,0.07692307692308717,0.7688615384615568,0.6920076923076923
PBD(4),14,0.6746,0.0963714285714353,0.7615619047619274,0.6899142857142857
PBD(4),15,1.0,0.06666666666667657,0.7557644444444657,0.6882333333333333
PBD(4),16,0.0,0.0,0.8335291666666865,0.70771875
PBD(4),17,1.0,0.058823529411760486,0.7844980392157049,0.6954470588235294
PBD(4),18,0.6586,0.07317777777777403,0.7779518518518739,0.6940722222222222
PBD(4),19,1.0,0.05263157894735681,0.7716701754386174,0.6928
PBD(4),20,0.0,0.0,0.8330866666666864,0.70816
PBD(4),21,1.0,0.04761904761904037,0.7934158730158918,0.6978857142857142
PBD(4),22,0.6698,0.06089090909090759,0.787654545454567,0.6963954545454546
PBD(4),23,1.0,0.04347826086956296,0.7825304347826293,0.6953391304347827
PBD(4),24,0.0,0.0,0.8332583333333531,0.7080333333333333
PBD(4),25,1.0,0.040000000000005705,0.799928000000019,0.699788
PBD(4),26,0.6602,0.050784615384612604,0.7948025641025853,0.6986384615384614
PBD(4),27,1.0,0.03703703703702925,0.7898172839506378,0.6974037037037035
PBD(4),28,0.0,0.0,0.833038095238115,0.7082107142857141
PBD(4),29,1.0,0.03448275862069352,0.80431264367818,0.7012310344827585
PBD(4),30,0.6646,0.044306666666665176,0.7997244444444654,0.7001133333333331
PBD(4),31,1.0,0.03225806451613405,0.7953655913978699,0.698890322580645
PBD(4),32,0.0,0.0,0.8330104166666864,0.7082999999999998
PBD(4),33,1.0,0.030303030303026723,0.8077676767676959,0.7019545454545453
PBD(4),34,0.6596,0.03880000000000182,0.8036176470588444,0.701020588235294
PBD(4),35,1.0,0.028571428571431,0.7995028571428775,0.6999885714285713
PBD(4),36,0.0,0.0,0.8328500000000197,0.7083222222222221
PBD(4),37,1.0,0.02702702702703029,0.8103405405405598,0.702862162162162
PBD(4),38,0.6612,0.03480000000000088,0.8065596491228278,0.7019815789473682
PBD(4),39,1.0,0.02564102564102337,0.802832478632499,0.7010820512820511
PBD(4),40,0.0,0.0,0.8327616666666865,0.7085549999999998
PBD(4),41,1.0,0.024390243902443428,0.8124504065040844,0.7036073170731706
PBD(4),42,0.6832,0.0325333333333331,0.808979365079386,0.7025309523809523
PBD(4),43,1.0,0.023255813953484673,0.8060542635659118,0.7016790697674418
PBD(4),44,0.0,0.0,0.8331893939394138,0.7084590909090909
PBD(4),45,1.0,0.02222222222221916,0.8146740740740935,0.7037533333333332
PBD(4),46,0.6768,0.029426086956520492,0.8114565217391513,0.7028369565217389
PBD(4),47,1.0,0.021276595744686214,0.8085914893617225,0.7021106382978722
PBD(4),48,0.0,0.0,0.83341250000002,0.7083166666666666
PBD(4),49,1.0,0.020408163265303262,0.8164040816326726,0.7039714285714284
PBD(4),50,0.6658,0.026632000000001557,0.8134093333333542,0.7032339999999998
BSD(3),1,1.0,1.0,0.0,0.4973
BSD(3),2,0.9854,0.9854,0.0,0.5023
BSD(3),3,1.4946,0.9928000000000012,0.0,0.5013
BSD(3),4,1.2452,0.6226,0.12365,0.53215
BSD(3),5,1.6136,0.6908799999999553,0.09892,0.52654
BSD(3),6,1.2976,0.43253333333330646,0.1847,0.54845
BSD(3),7,1.6454,0.5116571428571695,0.1583142857142857,0.5413857142857142
BSD(3),8,1.312,0.328,0.2192,0.5570499999999999
